source_zh	target_en
那一刻标志着多年来的战争以及难以言说的苦难终于终结，而革命在经历了流血与牺牲，英雄主义与敌人的错误以及斯大林这个所谓朋友的操纵与干预之后，终于获得了胜利。	That moment marked the end of years of war and terrible hardship; the revolution had been won through blood, sacrifice, heroism, the mistakes of enemies, and the manipulative assistance of Stalin, who purported to be a friend.
比如波兰前总统列赫·瓦文萨(Lech Walesa)最近就前往突尼斯，为一个旨在协助该国建立完善宪政改革和选举法的波兰项目提供顾问意见。	For example, former President Lech Wałesa recently visited Tunisia to offer advice as part of a Polish program to help Tunisia devise robust constitutional reforms and election laws.
但是，更确切地说，学者们所言是 自由 民主政体之间几乎从不开战，这很可能是因为自由主义宪政文化比仅仅选举的事实更重要。	But, more carefully stated, what scholars show is that liberal democracies almost never go to war with each other, and it may be that a liberal constitutional culture is more important than the mere fact of elections.
其实《里斯本条约》的通过已经为欧洲政治的组成元素增添了兼具长远眼光的现实主义理念，而欧盟未来的扩张至此已不再存在任何制度上的障碍。	The ratification of the Lisbon Treaty allows for an element of visionary realism in European politics, as there are no longer any institutional obstacles to the future enlargement of the EU.
印度与伊朗的密切关系建立在长期文化、社会、政治和经济关系的基础之上，目前印度正在出资进行伊朗港口查赫巴尔的修缮工作，以期通过该港口打通阿富汗的直达通道。	India has a strong relationship with Iran, underpinned by long-standing cultural, social, political, and economic ties, with India now funding an overhaul of the Iranian port of Chabahar, which will give it direct access to Afghanistan.
普京一直是“强力集团 ” （ siloviki，前苏联军事和情报官员）的拥趸，他们占据了普京内阁的大部分职位，负责克里姆林宫主宰俄罗斯政治生活的权力。	Putin has always been a great fan of the siloviki – former Soviet military and intelligence officers – who make up the bulk of his cabinet and account for the Kremlin’s unchecked power over Russian political life.
在1993年，在挪威的秘密双边谈判中（美国不知情 ） ， 以色列和巴勒斯坦解放组织就相互承认和建立临时巴勒斯坦自治政府达成协议。	In 1993, in secret bilateral negotiations in Norway (unknown to the Americans), Israel and the PLO reached an agreement about mutual recognition and the creation of a provisional Palestinian Autonomous Authority.
去年，英国、欧盟其他国家以及全世界大大小小的公司举行了数不清的会议和高规格规划研讨会为英国脱欧投票做好准备。	In the past year, companies big and small in the UK, elsewhere in the EU, and around the world have held countless meetings and high-level planning sessions to prepare for a Brexit vote.
如果美联储采取任何贷款-价值比上限政策，还将激起美国人对集中金融权力的担忧 — — 这一担忧自危机以来便有所增强。	Any attempt by the Fed to impose caps on loan-to-value ratios would also excite Americans’ fears of concentrated financial power – fears that have intensified since the crisis.
在今年3月，已经批准财政协议的欧洲理事会将注意力转向了重振经济增长方面，而这也是实现长期财政稳定的关键。	In March, having agreed on the fiscal treaty, the European Council turned its attention to reviving economic growth, which will be the key to long-term fiscal sustainability.
另一个同样重要的挑战则是北约与俄罗斯之间的合作，双方于今年11月的北约里斯本峰会上同意在导弹防御系统上展开合作。	Another, equally important challenge is cooperation between NATO and Russia, which agreed at NATO’s Lisbon summit in November to collaborate on the Alliance’s anti-missile defenses.
巴黎 - - 拯救金融体系是经济史上的一个怪异时刻，因为它的最大受益者是那些从市场的非理性繁荣中获得最多利益的人 - - 金融公司的大佬们。	PARIS – The bailout of the financial system was a bizarre moment in economic history, for it benefited those who benefited most from the markets’ irrational exuberance – the bosses of financial firms.
这还不算，巴西的巨型国家石油企业巴西石油公司（Petrobrás）已经着手实施沿里约热内卢海岸线发现的两块巨型深水油田的开发工作。	And, as if this good news were not enough, Brazil’s giant state oil company, Petrobrás, is already at work developing two huge deep-water oil fields discovered in the sea off the coast of Rio de Janeiro.
