source_zh	target_en
长期以来，委员会成员谁对加息投了赞成票，谁投了反对票都会被及早披露，可谓高度透明。 然而，恰恰是这种透明度，使得公众能够把委员会成员某些归入鹰派，某些归入鸽派。	But, from an early stage, the transparency that resulted from the early publication of who voted for and against rate increases led to a public identification of members of the Committee as hawks or doves.
但是，人们有理由要问什么时候才能对非洲非人的贫困给出一个可持续的解决方案，不仅仅是依靠八国领导人和“Live 8”世界群星扶贫义演音乐会的组织者，而且要同样依靠非洲的领导人和及其人民。	But it is fair to ask when a sustainable solution to Africa’s dehumanizing poverty will be found, not only by the G8 and the organizers of Live 8, but also by Africa’s leaders and people.
这两次投票是《 2005 年全面和平协定》的关键要素，由此结束了南方和北方之间长达 20 年的内战。	A referendum on the future status of the south of the country is supposed to follow in 2011. Both were key ingredients of the 2005 Comprehensive Peace Agreement, which ended 20 years of civil war between north and south.
类似地，1979年伊朗革命后，美国武装了萨达姆·侯赛因的伊拉克，让其与伊朗开战，造成20世纪80年代数十万伊朗人死亡。	Likewise, following the 1979 Iranian Revolution, the US armed Saddam Hussein’s Iraq to go to war with Iran, resulting in hundreds of thousands of Iranian deaths in the 1980s.
自独立以来的50年里，有724万个工作被创造出来，增长率为261 % ， 约等于在美国创造了1.05亿份工作。	In the 50 years since independence, 7.24 million jobs have been created, an increase of 261%, which would be equivalent to the creation of 105 million jobs in the United States.
这一立法非但没有通过扩大所得税抵免来鼓励就业，而是在美国历史上第一次对员工收入征收高于企业主和合伙人收入的税收。	Instead of expanding the earned income tax credit to encourage work, the legislation will, for the first time in American history, impose a higher tax rate on employment income than on income earned by proprietors and partnerships.
压垮“全球化是导致欧洲民粹主义上升原因”的最后一根稻草是低技术工人（指没有完成中学教育的工人）占比正在快速下降。	The final nail in the coffin of the globalization-based explanation for the rise of populism in Europe is the fact that the share of low-skill workers (who have not completed a secondary education) is declining rapidly.
而当庄稼成熟后，农民又面临着如何将它们运到市场上的重大障碍 — — 包括农村道路系统不完善以及缺乏冷藏设施。	And, when the crops are ready, farmers face major obstacles – including inadequate rural road systems and a lack of cold storage facilities – in delivering them to the market.
85年前，美国参议员里德·史穆特（Reed Smoot）和众议员威利斯·哈雷（Willis Hawley）打响了第一枪，炮制了1930年关税法案。	More than 85 years ago, US Senator Reed Smoot and Representative Willis Hawley fired the first shot in sponsoring the Tariff Act of 1930.
类似地，在叙利亚，雇佣兵让克里姆林宫可以将俄罗斯的介入和损失轻描淡写 — — 许多观察家预测，从俄罗斯干预开始到现在，人员损失已经非常巨大。	Similarly, in Syria, mercenaries enable the Kremlin to downplay Russia’s involvement, as well as its losses, which many observers predicted, from the outset of its intervention, would be staggeringly high.
为了缓冲因为石油价格回落而对经济造成的影响，俄罗斯设立了政府储备基金，该基金拥有1400亿美元资金；主要是为了解决将来的养老金危机的国民福利基金，拥有300亿美元的资金。	The government’s Reserve Fund, created to cushion the economy from a fall in oil prices, stands at $140 billion, and the National Welfare Fund, intended mainly to solve the coming pension crisis, holds another $30 billion.
视频可以设计成模块，以便让学校使用（比如）一个课程包来教授课程的第一部分，而用完全不同的另一个课程包来教授第二部分。	And videos could be used in modules, so a school could choose to use, say, one package to teach the first part of a course, and a completely different package to teach the second part.
原教旨主义的伊朗威胁论并不客观地描述中东的实际政治形势，而是被用来继续无条件支持日益风雨飘摇的政权。	Rather than objectively describing the actual political situation in the Middle East, the notion of a fundamental Iranian threat is being used to continue unconditional Western support for increasingly unstable regimes.
