source_zh	target_en
此外中国面向互联性的狂飙还远未停止：在2011年中期，13亿中国人中只有36%能够上网 — — 这个数字相比韩国，日本和美国等地高达80%的渗透率来说还是偏低。	Moreover, China’s rush to connectivity is far from over. As of mid-2011, only 36% of its 1.3 billion people were connected – far short of the nearly 80% penetration rates seen in South Korea, Japan, and the United States.
这些包括斯堪的那维亚国家、西班牙和日本发生的巨大的危机，以及二十世纪八十年代美国储蓄和贷款危机等较为轻微的事件。	These include epic crises in the Scandinavian countries, Spain, and Japan, along with lesser events such as the US savings and loan crises of the 1980’s.
由此产生了包括400多家机构和4,000多个活跃发明者在内的全球网络，它所申请的专利比许多研发密集型公司还要多。	The resulting global network of more than 400 institutions and over 4,000 active inventors has produced more patent applications than many R&D-intensive companies do.
在英国，亲普京的英国独立党（UK Independence Party）正在挖首相卡梅伦的墙角，因此英国政府拒绝承担合理的难民负担。	In the United Kingdom, the pro-Putin UK Independence Party is nipping at Prime Minister David Cameron’s heels, so the government refuses to commit to taking Britain’s fair share of refugees.
出口活动需要的具体规则、基础设施、技能和技术掌握往往与创造当地大部分就业机会的非贸易活动相比有着显著的区别。	The specific rules, infrastructure, skills, and technological mastery that export activities require tend to be different from those needed for the non-tradable activities that usually generate the bulk of a place’s employment.
自1953年朝鲜战争休战协定签署以来，三八线便一直是美军行动的界线；朝鲜战争对中国的重要性决不能忘记。	After the armistice that ended the Korean War in 1953, the 38th parallel was established as the limit for US forces’ presence; the importance of that war for China should not be forgotten.
普京的主张 — — 法西斯主义者控制了基辅 — — 是彻头彻尾的谎言，而俄罗斯在克里米亚和东乌克兰的卑劣行动则是铁一样的事实。	Putin’s claim that fascists have taken control in Kyiv is fundamentally bogus, while Russia’s despicable actions in Crimea and eastern Ukraine are all too real.
尽管普京表示准备授权采取针对可疑恐怖分子的打击 ， “ 不管他们身在何处 ” ， 但恐怖袭击仍在继续发生。	The attacks have continued, despite Putin’s stated willingness to authorize strikes against suspected terrorists, “wherever they may be.”
去年8月，中国宣布准备允许人民币略有贬值，并计划最终实现人民币更加自由的浮动，这引起了金融市场的“过山车 ” 。	China’s announcement last August of its intent to allow modest depreciation and eventually move the renminbi toward greater exchange-rate flexibility triggered a roller-coaster ride in financial markets.
在莱特兄弟和柯蒂斯兄弟最初的创新工作后，重复的专利申请严重阻碍了飞机的研制，一直到第一次世界大战爆发前，美国政府强制推行专利共享制度，这个问题才最终得以解决。	After the pioneering work of the Wright brothers and the Curtis brothers, overlapping patent claims thwarted the development of the airplane, until the United States government finally forced a patent pool as World War I loomed.
一方面，发展中国家应该认识到虽然数字技术的破坏性影响不断加剧，却也不可能在一夜之间淘汰它们的增长模式。	On one hand, developing countries should recognize that disruption, while happening fast, will not render their growth models obsolete overnight.
这不是滥用某个工具（当利益集团游说要求加入外部竞争保护条款时，这种情况经常发生 ） ； 相反，这属于完全按照预想方式使用工具。	This would not be a case of misusing a tool (a frequent occurrence in trade policy when interest groups lobby for protection against foreign competition); rather, it would be a case of using the tool in precisely the intended way.
他们手中的铀并非武器级材料；国际核查人员在1991年海湾战争后将所有敏感材料运出了伊拉克（2003年美国入侵时也因此没有找到任何敏感材料 ） 。	The captured uranium was not weapons-grade; international inspectors removed all sensitive material from Iraq following the 1991 Gulf War (which is why it was absent when the United States invaded in 2003).
我希望如此。 但对我而言，一项以国内私有消费、医疗和教育为主题的计划比一项基于与前30年相同的增长战略的计划更有说服力。	I hope so, but I would be more convinced by a plan tilted more toward domestic private consumption, health, and education than to one based on the same growth strategy of the past 30 years.
世界银行和世界野生动植物基金组织最近承诺将联合起来，争取在2010年以前把全球的采伐率降低10个百分点，并且和其它公共机构以及私人团体一同朝着森林保护的伟大目标前进。	The World Bank and WWF recently pledged to unite in an effort to assist in reducing the rate of global deforestation by 10% by 2010, and to work with other public and private sector institutions to pursue ambitious targets on forest conservation.
